m,x_um,E_nonlinear,E_linearized
0.6,0.5234375,-0.017133716510928758,-0.021050003133404303
0.6,0.52734375,-0.01998750530759057,-0.0245503215857627
0.6,0.53125,-0.022840447916914162,-0.02804694284999343
0.6,0.53515625,-0.025692422536768802,-0.03153934034779575
0.6,0.5390625,-0.02854330699736129,-0.03502698813695248
0.6,0.54296875,-0.031392978715045476,-0.038509360990535195
0.6,0.546875,-0.034241314646049646,-0.041985934476001296
0.6,0.55078125,-0.037088191240112714,-0.04545618503417172
0.6,0.5546875,-0.039933484394020086,-0.04891959005807693
0.6,0.55859375,-0.04277706940503013,-0.05237562797165986
0.6,0.5625,-0.04561882092418211,-0.05582377830832292
0.6,0.56640625,-0.04845861290947655,-0.05926352178930874
0.6,0.5703125,-0.051296318578918934,-0.06269434040190149
0.6,0.57421875,-0.05413181036341767,-0.0661157174774376
0.6,0.578125,-0.05696495985952727,-0.06952713776911433
0.6,0.58203125,-0.059795637782027664,-0.07292808752958393
0.6,0.5859375,-0.06262371391633073,-0.07631805458832217
0.6,0.58984375,-0.06544905707070492,-0.07969652842875928
0.6,0.59375,-0.068271535028309,-0.08306300026516188
0.6,0.59765625,-0.07109101449902597,-0.08641696311925427
0.6,0.6015625,-0.07390736107108822,-0.0897579118965675
0.6,0.60546875,-0.07672043916248499,-0.09308534346250462
0.6,0.609375,-0.07953011197214305,-0.0963987567181111
0.6,0.61328125,-0.08233624143087219,-0.09969765267553835
0.6,0.6171875,-0.08513868815206609,-0.10298153453318942
0.6,0.62109375,-0.08793731138215027,-0.10624990775053567
0.6,0.625,-0.0907319689507681,-0.10950228012259255
0.6,0.62890625,-0.09352251722069616,-0.11273816185404402
0.6,0.6328125,-0.0963088110374805,-0.11595706563300383
0.6,0.63671875,-0.09909070367878486,-0.11915850670440291
0.6,0.640625,-0.10186804680344261,-0.12234200294299173
0.6,0.64453125,-0.10464069040020373,-0.1255070749259466
0.6,0.6484375,-0.10740848273616849,-0.1286532460050689
0.6,0.65234375,-0.11017127030489947,-0.1317800423785667
0.6,0.65625,-0.11292889777420367,-0.13488699316240738
0.6,0.66015625,-0.11568120793357656,-0.13797363046123112
0.6,0.6640625,-0.11842804164129993,-0.14103948943881434
0.6,0.66796875,-0.12116923777118574,-0.14408410838807206
0.6,0.671875,-0.12390463315895786,-0.14710702880058957
0.6,0.67578125,-0.12663406254826426,-0.15010779543567182
0.6,0.6796875,-0.1293573585363119,-0.15308595638890138
0.6,0.68359375,-0.1320743515191168,-0.15604106316019317
0.6,0.6875,-0.13478486963636233,-0.15897267072133714
0.6,0.69140625,-0.13748873871585812,-0.1618803375830179
0.6,0.6953125,-0.14018578221759306,-0.16476362586130142
0.6,0.69921875,-0.14287582117737543,-0.16762210134357838
0.6,0.703125,-0.14555867415005366,-0.17045533355395562
0.6,0.70703125,-0.14823415715231145,-0.17326289581808357
0.6,0.7109375,-0.15090208360503113,-0.17604436532741238
0.6,0.71484375,-0.15356226427521935,-0.17879932320286496
0.6,0.71875,-0.15621450721748983,-0.18152735455791874
0.6,0.72265625,-0.15885861771509752,-0.1842280485610862
0.6,0.7265625,-0.1614943982205196,-0.18690099849778438
0.6,0.73046875,-0.16412164829557851,-0.1895458018315847
0.6,0.734375,-0.16674016455110272,-0.19216206026483346
0.6,0.73828125,-0.16934974058612154,-0.1947493797986339
0.6,0.7421875,-0.17195016692659057,-0.1973073707921812
0.6,0.74609375,-0.17454123096364435,-0.19983564802144077
0.6,0.75,-0.1771227168913741,-0.2023338307371616
0.6,0.75390625,-0.1796944056441283,-0.2048015427222157
0.6,0.7578125,-0.18225607483333467,-0.20723841234825513
0.6,0.76171875,-0.18480749868384216,-0.2096440726316777
0.6,0.765625,-0.18734844796978334,-0.21201816128889342
0.6,0.76953125,-0.18987868994995652,-0.21436032079088316
0.6,0.7734375,-0.19239798830272933,-0.21667019841704097
0.6,0.77734375,-0.1949061030604647,-0.2189474463082928
0.6,0.78125,-0.19740279054347212,-0.2211917215194827
0.6,0.78515625,-0.19988780329348704,-0.2234026860710187
0.6,0.7890625,-0.20236089000668261,-0.2255800069997722
0.6,0.79296875,-0.2048217954662187,-0.22772335640921998
0.6,0.796875,-0.20727026047433383,-0.22983241151882486
0.6,0.80078125,-0.20970602178398726,-0.23190685471264502
0.6,0.8046875,-0.21212881203005884,-0.23394637358716597
0.6,0.80859375,-0.2145383596601162,-0.23595066099834702
0.6,0.8125,-0.2169343888647589,-0.23791941510787645
0.6,0.81640625,-0.21931661950755185,-0.23985233942862705
